user_id,location,date,time,timezone,case,source
83885,Nu Orange,6/10/2022,22:01:18,+08:00,OUT,mobile
74049,Clinic,6/10/2022,22:01:27,+08:00,OUT,mobile
120666,,6/10/2022,22:03:07,+08:00,OUT,mobile
83884,,6/10/2022,22:05:18,+08:00,OUT,mobile
87864,,6/10/2022,22:17:46,+08:00,OUT,mobile
74042,,6/11/2022,7:44:48,+08:00,IN,mobile
74052,Clinic,6/11/2022,7:47:58,+08:00,IN,mobile
83884,,6/11/2022,7:51:47,+08:00,IN,mobile
74461,Nu Orange,6/11/2022,7:55:02,+08:00,IN,mobile
83885,Nu Orange,6/11/2022,7:56:29,+08:00,IN,mobile
120694,,6/11/2022,7:57:13,+08:00,IN,mobile
79738,Clinic,6/11/2022,8:02:26,+08:00,IN,mobile
88348,,6/11/2022,8:02:30,+08:00,IN,mobile
88357,,6/11/2022,8:04:15,+08:00,IN,mobile
74053,Clinic,6/11/2022,8:20:03,+08:00,IN,mobile
75218,,6/11/2022,12:01:31,+08:00,IN,mobile
88357,Office,6/11/2022,13:46:51,+08:00,OUT,mobile
74042,Office,6/11/2022,13:47:50,+08:00,OUT,mobile
74465,,6/11/2022,14:31:05,+08:00,IN,mobile
74054,Nu Orange,6/11/2022,14:31:29,+08:00,IN,mobile
74054,Nu Orange,6/11/2022,14:33:52,+08:00,IN,mobile
74053,Clinic,6/11/2022,14:37:18,+08:00,OUT,mobile
74049,Clinic,6/11/2022,14:45:44,+08:00,IN,mobile
120666,,6/11/2022,14:49:44,+08:00,IN,mobile
74556,Nu Orange,6/11/2022,14:57:57,+08:00,IN,mobile
79765,,6/11/2022,14:58:34,+08:00,IN,mobile
88348,Office,6/11/2022,15:00:52,+08:00,OUT,mobile
74050,Clinic,6/11/2022,15:01:22,+08:00,IN,mobile
120694,,6/11/2022,15:01:41,+08:00,OUT,mobile
74052,Clinic,6/11/2022,15:02:28,+08:00,OUT,mobile
79738,Clinic,6/11/2022,15:02:57,+08:00,OUT,mobile
84541,Clinic,6/11/2022,15:04:15,+08:00,IN,mobile
83885,Nu Orange,6/11/2022,15:07:54,+08:00,OUT,mobile
74461,Nu Orange,6/11/2022,15:08:08,+08:00,OUT,mobile
83884,,6/11/2022,15:34:47,+08:00,OUT,mobile
75218,,6/11/2022,16:31:11,+08:00,OUT,mobile
84541,Clinic,6/11/2022,21:32:09,+08:00,OUT,mobile
74050,Clinic,6/11/2022,22:00:24,+08:00,OUT,mobile
74054,Nu Orange,6/11/2022,22:00:35,+08:00,OUT,mobile
74465,,6/11/2022,22:01:07,+08:00,OUT,mobile
74049,Clinic,6/11/2022,22:01:20,+08:00,OUT,mobile
74556,Nu Orange,6/11/2022,22:01:21,+08:00,OUT,mobile
79765,Clinic,6/11/2022,22:01:42,+08:00,OUT,mobile
120666,,6/11/2022,22:02:30,+08:00,OUT,mobile
74465,,6/12/2022,7:51:30,+08:00,IN,mobile
74052,Clinic,6/12/2022,7:54:19,+08:00,IN,mobile
120696,,6/12/2022,7:54:26,+08:00,IN,mobile
74556,Nu Orange,6/12/2022,7:56:29,+08:00,IN,mobile
83888,Nu Orange,6/12/2022,7:59:47,+08:00,IN,mobile
79765,Clinic,6/12/2022,8:04:02,+08:00,IN,mobile
125721,Clinic,6/12/2022,8:27:13,+08:00,IN,mobile
87864,,6/12/2022,8:31:16,+08:00,IN,mobile
125748,Clinic,6/12/2022,9:52:44,+08:00,OUT,mobile
74050,Clinic,6/12/2022,14:43:46,+08:00,IN,mobile
74054,,6/12/2022,14:44:41,+08:00,IN,mobile
74049,Clinic,6/12/2022,14:47:52,+08:00,IN,mobile
74461,Nu Orange,6/12/2022,14:52:33,+08:00,IN,mobile
120694,,6/12/2022,14:52:52,+08:00,IN,mobile
79738,Clinic,6/12/2022,14:54:04,+08:00,IN,mobile
83885,Nu Orange,6/12/2022,14:56:29,+08:00,IN,mobile
83888,Nu Orange,6/12/2022,15:01:57,+08:00,OUT,mobile
120696,,6/12/2022,15:02:46,+08:00,OUT,mobile
74052,Clinic,6/12/2022,15:03:19,+08:00,OUT,mobile
74465,,6/12/2022,15:03:30,+08:00,OUT,mobile
74556,Nu Orange,6/12/2022,15:04:15,+08:00,OUT,mobile
79765,Clinic,6/12/2022,15:08:08,+08:00,OUT,mobile
84932,Clinic,6/12/2022,15:19:56,+08:00,IN,mobile
74050,Clinic,6/12/2022,22:00:01,+08:00,OUT,mobile
74461,Nu Orange,6/12/2022,22:00:40,+08:00,OUT,mobile
74054,,6/12/2022,22:01:29,+08:00,OUT,mobile
79738,Clinic,6/12/2022,22:01:33,+08:00,OUT,mobile
74049,Clinic,6/12/2022,22:02:20,+08:00,OUT,mobile
83885,Nu Orange,6/12/2022,22:02:30,+08:00,OUT,mobile
120694,,6/12/2022,22:02:35,+08:00,OUT,mobile
87864,,6/12/2022,22:32:50,+08:00,OUT,mobile
74049,Clinic,6/13/2022,7:39:28,+08:00,IN,mobile
74042,Office,6/13/2022,7:42:13,+08:00,IN,mobile
120666,,6/13/2022,7:50:39,+08:00,IN,mobile
74465,,6/13/2022,7:51:59,+08:00,IN,mobile
88348,,6/13/2022,7:55:12,+08:00,IN,mobile
74556,Nu Orange,6/13/2022,7:58:07,+08:00,IN,mobile
88357,,6/13/2022,7:58:26,+08:00,IN,mobile
79765,Clinic,6/13/2022,7:59:12,+08:00,IN,mobile
74054,Nu Orange,6/13/2022,8:06:16,+08:00,IN,mobile
74054,Nu Orange,6/13/2022,8:06:50,+08:00,IN,mobile
74054,Nu Orange,6/13/2022,8:07:14,+08:00,IN,mobile
84541,Clinic,6/13/2022,8:29:11,+08:00,IN,mobile
83902,,6/11/2022,8:00:00,+08:00,IN,frontend
83902,,6/11/2022,15:00:00,+08:00,OUT,frontend
83902,,6/13/2022,8:00:00,+08:00,IN,frontend
88348,,6/12/2022,8:00:00,+08:00,IN,frontend
88348,,6/12/2022,17:00:00,+08:00,OUT,frontend
74461,Nu Orange,6/13/2022,13:11:51,+08:00,IN,mobile
83884,Clinic,6/13/2022,14:12:17,+08:00,IN,mobile
84541,Clinic,6/13/2022,14:31:52,+08:00,OUT,mobile
90711,Nu Orange,6/13/2022,14:43:36,+08:00,IN,mobile
83885,Nu Orange,6/13/2022,14:51:31,+08:00,IN,mobile
120696,,6/13/2022,14:57:15,+08:00,IN,mobile
74050,Clinic,6/13/2022,14:58:17,+08:00,IN,mobile
74054,Nu Orange,6/13/2022,15:00:47,+08:00,OUT,mobile
74049,Clinic,6/13/2022,15:05:01,+08:00,OUT,mobile
79738,Clinic,6/13/2022,15:06:16,+08:00,IN,mobile
120666,Nu Orange,6/13/2022,15:06:23,+08:00,OUT,mobile
74556,Nu Orange,6/13/2022,15:13:50,+08:00,OUT,mobile
79765,Clinic,6/13/2022,15:21:05,+08:00,OUT,mobile
87864,,6/13/2022,15:33:00,+08:00,IN,mobile
74465,,6/13/2022,15:59:23,+08:00,OUT,mobile
74639,Nu Orange,6/13/2022,16:41:28,+08:00,IN,mobile
88357,Office,6/13/2022,17:09:37,+08:00,OUT,mobile
74042,Office,6/13/2022,17:09:59,+08:00,OUT,mobile
88348,Office,6/13/2022,17:39:40,+08:00,OUT,mobile
83902,Nu Orange,6/13/2022,17:58:14,+08:00,OUT,mobile
87864,Clinic,6/13/2022,21:33:03,+08:00,OUT,mobile
74050,Clinic,6/13/2022,22:00:02,+08:00,OUT,mobile
74461,Nu Orange,6/13/2022,22:01:06,+08:00,OUT,mobile
79738,Clinic,6/13/2022,22:01:07,+08:00,OUT,mobile
90711,Nu Orange,6/13/2022,22:01:11,+08:00,OUT,mobile
74639,Nu Orange,6/13/2022,22:01:16,+08:00,OUT,mobile
83885,Nu Orange,6/13/2022,22:01:36,+08:00,OUT,mobile
120696,,6/13/2022,22:04:31,+08:00,OUT,mobile
83884,,6/13/2022,22:06:13,+08:00,OUT,mobile
74042,Office,6/14/2022,7:27:59,+08:00,IN,mobile
120694,Nu Orange,6/14/2022,7:31:38,+08:00,IN,mobile
74465,,6/14/2022,7:46:05,+08:00,IN,mobile
120666,,6/14/2022,7:49:40,+08:00,IN,mobile
74049,Clinic,6/14/2022,7:49:47,+08:00,IN,mobile
79765,Clinic,6/14/2022,8:05:44,+08:00,IN,mobile
74461,Nu Orange,6/14/2022,8:08:48,+08:00,IN,mobile
88357,Office,6/14/2022,8:14:43,+08:00,IN,mobile
87864,,6/14/2022,8:32:12,+08:00,IN,mobile
83902,,6/14/2022,8:00:00,+08:00,IN,frontend
83884,,6/14/2022,14:36:33,+08:00,IN,mobile
87864,Clinic,6/14/2022,14:40:27,+08:00,OUT,mobile
74052,Clinic,6/14/2022,14:49:15,+08:00,IN,mobile
83885,Nu Orange,6/14/2022,14:50:15,+08:00,IN,mobile
79738,Clinic,6/14/2022,14:59:10,+08:00,IN,mobile
120696,,6/14/2022,14:59:13,+08:00,IN,mobile
83888,Nu Orange,6/14/2022,15:00:31,+08:00,IN,mobile
74465,,6/14/2022,15:01:32,+08:00,OUT,mobile
120666,,6/14/2022,15:07:29,+08:00,OUT,mobile
74049,Clinic,6/14/2022,15:21:17,+08:00,OUT,mobile
79765,Clinic,6/14/2022,15:21:41,+08:00,OUT,mobile
84541,,6/14/2022,15:28:57,+08:00,IN,mobile
74461,Nu Orange,6/14/2022,15:42:52,+08:00,OUT,mobile
120694,Nu Orange,6/14/2022,15:50:21,+08:00,OUT,mobile
74050,Clinic,6/14/2022,16:10:49,+08:00,IN,mobile
74639,Nu Orange,6/14/2022,16:44:16,+08:00,IN,mobile
74042,Office,6/14/2022,17:05:24,+08:00,OUT,mobile
88357,Office,6/14/2022,17:07:29,+08:00,OUT,mobile
83902,Nu Orange,6/14/2022,18:40:08,+08:00,OUT,mobile
84541,Clinic,6/14/2022,21:31:52,+08:00,OUT,mobile
74050,Clinic,6/14/2022,22:00:12,+08:00,OUT,mobile
74052,Clinic,6/14/2022,22:01:28,+08:00,OUT,mobile
74639,Nu Orange,6/14/2022,22:02:14,+08:00,OUT,mobile
120696,,6/14/2022,22:02:41,+08:00,OUT,mobile
79738,Clinic,6/14/2022,22:02:55,+08:00,OUT,mobile
83885,Nu Orange,6/14/2022,22:03:34,+08:00,OUT,mobile
83888,Nu Orange,6/14/2022,22:03:49,+08:00,OUT,mobile
83884,,6/14/2022,22:10:52,+08:00,OUT,mobile
74042,Office,6/15/2022,7:45:44,+08:00,IN,mobile
120666,,6/15/2022,7:52:26,+08:00,IN,mobile
74465,,6/15/2022,7:53:02,+08:00,IN,mobile
83885,Nu Orange,6/15/2022,7:57:11,+08:00,IN,mobile
83902,,6/15/2022,7:58:09,+08:00,IN,mobile
79765,Clinic,6/15/2022,8:04:11,+08:00,IN,mobile
74054,Nu Orange,6/15/2022,8:06:17,+08:00,IN,mobile
88357,Office,6/15/2022,8:18:41,+08:00,IN,mobile
87864,,6/15/2022,8:30:24,+08:00,IN,mobile
88348,,6/15/2022,8:00:00,+08:00,IN,frontend
74050,,6/15/2022,12:32:40,+08:00,IN,mobile
83884,,6/15/2022,14:18:46,+08:00,IN,mobile
87864,Clinic,6/15/2022,14:35:00,+08:00,OUT,mobile
120694,,6/15/2022,14:45:25,+08:00,IN,mobile
74049,Clinic,6/15/2022,14:48:14,+08:00,IN,mobile
74052,Clinic,6/15/2022,14:54:59,+08:00,IN,mobile
74556,Nu Orange,6/15/2022,14:58:29,+08:00,IN,mobile
120666,,6/15/2022,15:01:06,+08:00,OUT,mobile
74054,Nu Orange,6/15/2022,15:02:08,+08:00,OUT,mobile
74050,,6/15/2022,15:02:14,+08:00,OUT,mobile
79765,Clinic,6/15/2022,15:09:14,+08:00,OUT,mobile
83885,Nu Orange,6/15/2022,15:14:38,+08:00,OUT,mobile
84541,Clinic,6/15/2022,15:34:03,+08:00,IN,mobile
74465,,6/15/2022,15:50:58,+08:00,OUT,mobile
74461,,6/15/2022,15:00:00,+08:00,IN,frontend
74639,Nu Orange,6/15/2022,16:41:04,+08:00,IN,mobile
88348,Office,6/15/2022,17:04:03,+08:00,OUT,mobile
88357,Office,6/15/2022,17:06:15,+08:00,OUT,mobile
74042,Office,6/15/2022,17:06:31,+08:00,OUT,mobile
84541,Clinic,6/15/2022,21:31:18,+08:00,OUT,mobile
74052,Clinic,6/15/2022,22:01:14,+08:00,OUT,mobile
74049,Clinic,6/15/2022,22:01:22,+08:00,OUT,mobile
74639,Nu Orange,6/15/2022,22:01:36,+08:00,OUT,mobile
74556,Nu Orange,6/15/2022,22:01:47,+08:00,OUT,mobile
120694,,6/15/2022,22:02:18,+08:00,OUT,mobile
83884,,6/15/2022,22:08:10,+08:00,OUT,mobile
74461,,6/15/2022,22:22:32,+08:00,OUT,mobile
74049,Clinic,6/16/2022,7:46:06,+08:00,IN,mobile
74042,Office,6/16/2022,7:47:54,+08:00,IN,mobile
74465,,6/16/2022,7:52:41,+08:00,IN,mobile
120666,,6/16/2022,7:53:20,+08:00,IN,mobile
74556,Nu Orange,6/16/2022,8:00:17,+08:00,IN,mobile
79765,Clinic,6/16/2022,8:00:40,+08:00,IN,mobile
74050,,6/16/2022,8:01:35,+08:00,IN,mobile
74461,Nu Orange,6/16/2022,8:05:42,+08:00,IN,mobile
74461,Nu Orange,6/16/2022,8:06:27,+08:00,OUT,mobile
74461,Nu Orange,6/16/2022,8:06:59,+08:00,IN,mobile
88357,Office,6/16/2022,8:13:28,+08:00,IN,mobile
87864,,6/16/2022,8:21:23,+08:00,IN,mobile
83884,,6/16/2022,14:22:32,+08:00,IN,mobile
83888,Gunung Catur,6/16/2022,14:42:26,+08:00,IN,mobile
120694,,6/16/2022,14:50:07,+08:00,IN,mobile
83885,Nu Orange,6/16/2022,14:51:49,+08:00,IN,mobile
87864,Clinic,6/16/2022,14:54:10,+08:00,OUT,mobile
74052,Clinic,6/16/2022,14:54:16,+08:00,IN,mobile
79738,Clinic,6/16/2022,14:54:24,+08:00,IN,mobile
120666,,6/16/2022,15:01:46,+08:00,OUT,mobile
74465,,6/16/2022,15:02:27,+08:00,OUT,mobile
74049,Clinic,6/16/2022,15:03:17,+08:00,OUT,mobile
74461,Nu Orange,6/16/2022,15:07:17,+08:00,OUT,mobile
74556,Nu Orange,6/16/2022,15:12:08,+08:00,OUT,mobile
79765,,6/16/2022,15:16:25,+08:00,OUT,mobile
75218,Gunung Catur,6/16/2022,15:18:41,+08:00,IN,mobile
74639,Nu Orange,6/16/2022,16:43:55,+08:00,IN,mobile
83902,,6/16/2022,8:00:00,+08:00,IN,frontend
88348,,6/16/2022,8:00:00,+08:00,IN,frontend
88357,Office,6/16/2022,17:05:55,+08:00,OUT,mobile
74042,Office,6/16/2022,17:07:18,+08:00,OUT,mobile
83902,Nu Orange,6/16/2022,17:43:09,+08:00,OUT,mobile
88348,Office,6/16/2022,17:47:02,+08:00,OUT,mobile
74050,,6/16/2022,17:50:57,+08:00,OUT,mobile
75218,,6/16/2022,19:50:49,+08:00,OUT,mobile
74639,Nu Orange,6/16/2022,22:01:35,+08:00,OUT,mobile
83885,Nu Orange,6/16/2022,22:02:32,+08:00,OUT,mobile
120694,,6/16/2022,22:02:59,+08:00,OUT,mobile
74052,Clinic,6/16/2022,22:03:04,+08:00,OUT,mobile
83888,Gunung Catur,6/16/2022,22:03:36,+08:00,OUT,mobile
79738,Clinic,6/16/2022,22:05:56,+08:00,OUT,mobile
83884,,6/16/2022,22:06:55,+08:00,OUT,mobile
74042,Office,6/17/2022,7:44:14,+08:00,IN,mobile
83885,Nu Orange,6/17/2022,7:53:49,+08:00,IN,mobile
74465,,6/17/2022,7:54:29,+08:00,IN,mobile
120694,,6/17/2022,7:56:18,+08:00,IN,mobile
74054,Nu Orange,6/17/2022,8:00:19,+08:00,IN,mobile
88348,,6/17/2022,8:02:40,+08:00,IN,mobile
79738,Clinic,6/17/2022,8:03:51,+08:00,IN,mobile
79765,,6/17/2022,8:06:44,+08:00,IN,mobile
88357,,6/17/2022,8:13:36,+08:00,IN,mobile
87864,,6/17/2022,8:29:23,+08:00,IN,mobile
128325,Office,6/15/2022,17:03:08,+08:00,IN,mobile
128325,Office,6/15/2022,17:03:14,+08:00,OUT,mobile
87864,Clinic,6/17/2022,8:51:56,+08:00,IN,mobile
128325,Office,6/17/2022,9:24:33,+08:00,IN,mobile
83884,,6/17/2022,14:29:05,+08:00,IN,mobile
87864,Clinic,6/17/2022,14:31:54,+08:00,OUT,mobile
74049,Clinic,6/17/2022,14:47:52,+08:00,IN,mobile
120666,,6/17/2022,14:53:15,+08:00,IN,mobile
120696,Nu Orange,6/17/2022,14:56:23,+08:00,IN,mobile
74052,Clinic,6/17/2022,14:57:17,+08:00,IN,mobile
74556,,6/17/2022,14:58:13,+08:00,IN,mobile
83888,Gunung Catur,6/17/2022,15:01:19,+08:00,IN,mobile
120694,,6/17/2022,15:01:31,+08:00,OUT,mobile
74465,,6/17/2022,15:03:47,+08:00,OUT,mobile
83885,Nu Orange,6/17/2022,15:07:08,+08:00,OUT,mobile
74054,Nu Orange,6/17/2022,15:08:16,+08:00,OUT,mobile
79738,Clinic,6/17/2022,15:10:03,+08:00,OUT,mobile
79765,Clinic,6/17/2022,15:18:46,+08:00,OUT,mobile
125721,Clinic,6/17/2022,15:25:41,+08:00,IN,mobile
75218,,6/17/2022,16:10:46,+08:00,IN,mobile
128325,Office,6/17/2022,16:41:39,+08:00,OUT,mobile
88357,Office,6/17/2022,17:01:21,+08:00,OUT,mobile
74042,Office,6/17/2022,17:01:31,+08:00,OUT,mobile
88348,,6/17/2022,17:21:10,+08:00,OUT,mobile
75218,,6/17/2022,19:20:33,+08:00,OUT,mobile
125721,Clinic,6/17/2022,21:36:29,+08:00,OUT,mobile
74052,Clinic,6/17/2022,22:01:04,+08:00,OUT,mobile
74049,Clinic,6/17/2022,22:01:19,+08:00,OUT,mobile
120696,Nu Orange,6/17/2022,22:01:32,+08:00,OUT,mobile
120666,,6/17/2022,22:02:03,+08:00,OUT,mobile
74556,Nu Orange,6/17/2022,22:02:15,+08:00,OUT,mobile
83884,,6/17/2022,22:02:36,+08:00,OUT,mobile
83888,Gunung Catur,6/17/2022,22:04:08,+08:00,OUT,mobile
74050,,6/17/2022,22:28:36,+08:00,IN,mobile
74050,,6/17/2022,22:28:44,+08:00,OUT,mobile
74461,Nu Orange,6/18/2022,7:54:46,+08:00,IN,mobile
83884,,6/18/2022,7:56:37,+08:00,IN,mobile
120696,,6/18/2022,7:59:29,+08:00,IN,mobile
79765,Clinic,6/18/2022,8:00:44,+08:00,IN,mobile
79738,Clinic,6/18/2022,8:17:06,+08:00,IN,mobile
129675,Clinic,6/18/2022,8:38:50,+08:00,IN,mobile
90711,Nu Orange,6/18/2022,14:46:05,+08:00,IN,mobile
120666,,6/18/2022,14:52:43,+08:00,IN,mobile
74052,Clinic,6/18/2022,14:53:39,+08:00,IN,mobile
74556,Nu Orange,6/18/2022,14:56:02,+08:00,IN,mobile
74054,Celuk,6/18/2022,14:56:21,+08:00,IN,mobile
129675,Clinic,6/18/2022,14:59:26,+08:00,OUT,mobile
83888,Gunung Catur,6/18/2022,15:00:52,+08:00,IN,mobile
120696,,6/18/2022,15:01:20,+08:00,OUT,mobile
79765,Clinic,6/18/2022,15:07:21,+08:00,OUT,mobile
79738,Clinic,6/18/2022,15:10:39,+08:00,OUT,mobile
83884,,6/18/2022,15:20:05,+08:00,OUT,mobile
74461,Nu Orange,6/18/2022,15:24:03,+08:00,OUT,mobile
125744,Clinic,6/18/2022,15:26:59,+08:00,IN,mobile
125744,Clinic,6/18/2022,21:33:07,+08:00,OUT,mobile
74054,,6/18/2022,22:00:05,+08:00,OUT,mobile
120666,,6/18/2022,22:01:15,+08:00,OUT,mobile
90711,Nu Orange,6/18/2022,22:01:32,+08:00,OUT,mobile
74052,Clinic,6/18/2022,22:01:36,+08:00,OUT,mobile
83888,Gunung Catur,6/18/2022,22:03:28,+08:00,OUT,mobile
74556,Nu Orange,6/18/2022,22:04:13,+08:00,OUT,mobile
120666,,6/19/2022,7:49:17,+08:00,IN,mobile
74465,,6/19/2022,7:57:28,+08:00,IN,mobile
74461,Nu Orange,6/19/2022,7:58:18,+08:00,IN,mobile
79765,Clinic,6/19/2022,8:05:19,+08:00,IN,mobile
74053,Clinic,6/19/2022,8:29:49,+08:00,IN,mobile
83884,,6/19/2022,14:38:24,+08:00,IN,mobile
74049,Clinic,6/19/2022,14:46:02,+08:00,IN,mobile
120694,,6/19/2022,14:49:35,+08:00,IN,mobile
83888,Gunung Catur,6/19/2022,14:51:28,+08:00,IN,mobile
83885,Nu Orange,6/19/2022,14:51:44,+08:00,IN,mobile
79738,Clinic,6/19/2022,14:54:09,+08:00,IN,mobile
74053,Clinic,6/19/2022,14:59:32,+08:00,OUT,mobile
74465,,6/19/2022,15:02:03,+08:00,OUT,mobile
79765,Clinic,6/19/2022,15:06:44,+08:00,OUT,mobile
120666,,6/19/2022,15:08:36,+08:00,OUT,mobile
74461,Nu Orange,6/19/2022,15:13:50,+08:00,OUT,mobile
84541,Clinic,6/19/2022,15:31:56,+08:00,IN,mobile
74049,Clinic,6/19/2022,20:54:42,+08:00,OUT,mobile
84541,Clinic,6/19/2022,21:31:38,+08:00,OUT,mobile
83885,Nu Orange,6/19/2022,22:01:23,+08:00,OUT,mobile
120694,,6/19/2022,22:01:37,+08:00,OUT,mobile
83888,Gunung Catur,6/19/2022,22:02:28,+08:00,OUT,mobile
79738,Clinic,6/19/2022,22:03:53,+08:00,OUT,mobile
79738,Clinic,6/19/2022,22:04:19,+08:00,OUT,mobile
83884,,6/19/2022,22:05:42,+08:00,OUT,mobile
74052,Clinic,6/20/2022,7:48:23,+08:00,IN,mobile
74042,Office,6/20/2022,7:48:55,+08:00,IN,mobile
120666,,6/20/2022,7:50:43,+08:00,IN,mobile
83885,Nu Orange,6/20/2022,7:56:29,+08:00,IN,mobile
74461,Nu Orange,6/20/2022,7:56:41,+08:00,IN,mobile
83884,,6/20/2022,7:57:46,+08:00,IN,mobile
83902,,6/20/2022,8:00:30,+08:00,IN,mobile
88348,,6/20/2022,8:03:11,+08:00,IN,mobile
88357,Office,6/20/2022,8:10:31,+08:00,IN,mobile
125721,Clinic,6/20/2022,8:25:03,+08:00,IN,mobile
125721,Clinic,6/20/2022,14:37:34,+08:00,OUT,mobile
90711,Nu Orange,6/20/2022,14:46:19,+08:00,IN,mobile
74465,,6/20/2022,14:53:17,+08:00,IN,mobile
120696,,6/20/2022,14:54:12,+08:00,IN,mobile
79738,Clinic,6/20/2022,14:55:49,+08:00,IN,mobile
74556,Nu Orange,6/20/2022,14:59:02,+08:00,IN,mobile
120666,,6/20/2022,15:01:28,+08:00,OUT,mobile
74052,Clinic,6/20/2022,15:01:49,+08:00,OUT,mobile
83888,Gunung Catur,6/20/2022,15:05:34,+08:00,IN,mobile
83885,Nu Orange,6/20/2022,15:07:52,+08:00,OUT,mobile
83884,,6/20/2022,15:15:21,+08:00,OUT,mobile
125744,Clinic,6/20/2022,15:40:29,+08:00,IN,mobile
74461,Gunung Catur,6/20/2022,15:41:51,+08:00,OUT,mobile
74639,Nu Orange,6/20/2022,16:39:10,+08:00,IN,mobile
88357,Office,6/20/2022,17:06:55,+08:00,OUT,mobile
83902,Nu Orange,6/20/2022,17:07:43,+08:00,OUT,mobile
74042,,6/20/2022,17:12:27,+08:00,IN,mobile
74042,,6/20/2022,17:13:03,+08:00,OUT,mobile
75218,,6/20/2022,21:20:23,+08:00,IN,mobile
125744,Clinic,6/20/2022,21:34:43,+08:00,OUT,mobile
90711,Nu Orange,6/20/2022,22:01:04,+08:00,OUT,mobile
74639,Nu Orange,6/20/2022,22:02:00,+08:00,OUT,mobile
74465,,6/20/2022,22:02:14,+08:00,OUT,mobile
74556,Nu Orange,6/20/2022,22:02:20,+08:00,OUT,mobile
83888,Gunung Catur,6/20/2022,22:03:18,+08:00,OUT,mobile
120696,,6/20/2022,22:04:53,+08:00,OUT,mobile
79738,Clinic,6/20/2022,22:09:08,+08:00,OUT,mobile
75218,,6/20/2022,22:37:00,+08:00,OUT,mobile
74042,,6/21/2022,7:43:37,+08:00,IN,mobile
74465,,6/21/2022,7:44:34,+08:00,IN,mobile
120696,,6/21/2022,7:55:53,+08:00,IN,mobile
74556,Nu Orange,6/21/2022,7:58:59,+08:00,IN,mobile
88348,,6/21/2022,8:01:40,+08:00,IN,mobile
74461,Nu Orange,6/21/2022,8:03:26,+08:00,IN,mobile
79738,Clinic,6/21/2022,8:06:31,+08:00,IN,mobile
88357,Office,6/21/2022,8:11:14,+08:00,IN,mobile
83902,,6/21/2022,8:00:00,+08:00,IN,frontend
75218,,6/21/2022,11:54:29,+08:00,IN,mobile
75218,,6/21/2022,14:27:41,+08:00,OUT,mobile
120694,,6/21/2022,14:42:48,+08:00,IN,mobile
74054,,6/21/2022,14:50:26,+08:00,IN,mobile
74052,Clinic,6/21/2022,14:51:30,+08:00,IN,mobile
83885,Nu Orange,6/21/2022,14:54:48,+08:00,IN,mobile
83888,Gunung Catur,6/21/2022,15:01:00,+08:00,IN,mobile
74461,Nu Orange,6/21/2022,15:02:18,+08:00,OUT,mobile
120696,,6/21/2022,15:03:18,+08:00,OUT,mobile
74556,Nu Orange,6/21/2022,15:06:55,+08:00,OUT,mobile
79765,,6/21/2022,15:07:01,+08:00,IN,mobile
79738,Clinic,6/21/2022,15:09:55,+08:00,OUT,mobile
74465,,6/21/2022,15:10:57,+08:00,OUT,mobile
84541,Clinic,6/21/2022,15:22:09,+08:00,IN,mobile
74639,Nu Orange,6/21/2022,16:39:30,+08:00,IN,mobile
74042,Office,6/21/2022,17:09:21,+08:00,OUT,mobile
88357,Office,6/21/2022,17:09:39,+08:00,OUT,mobile
88348,Office,6/21/2022,18:09:45,+08:00,OUT,mobile
83902,Nu Orange,6/21/2022,18:09:46,+08:00,OUT,mobile
84541,Clinic,6/21/2022,21:33:22,+08:00,OUT,mobile
74054,,6/21/2022,22:00:34,+08:00,OUT,mobile
74052,Clinic,6/21/2022,22:01:19,+08:00,OUT,mobile
74639,Nu Orange,6/21/2022,22:01:24,+08:00,OUT,mobile
74639,Nu Orange,6/21/2022,22:01:38,+08:00,OUT,mobile
83885,Nu Orange,6/21/2022,22:01:47,+08:00,OUT,mobile
74639,Nu Orange,6/21/2022,22:02:07,+08:00,OUT,mobile
120694,,6/21/2022,22:02:32,+08:00,OUT,mobile
83888,Gunung Catur,6/21/2022,22:03:07,+08:00,OUT,mobile
79765,,6/21/2022,22:04:14,+08:00,OUT,mobile
121592,,6/22/2022,7:48:20,+08:00,IN,mobile
74042,Office,6/22/2022,7:52:17,+08:00,IN,mobile
74054,,6/22/2022,7:55:25,+08:00,IN,mobile
83888,Gunung Catur,6/22/2022,7:56:37,+08:00,IN,mobile
83885,Nu Orange,6/22/2022,7:57:03,+08:00,IN,mobile
88348,,6/22/2022,8:01:50,+08:00,IN,mobile
79738,Clinic,6/22/2022,8:06:37,+08:00,IN,mobile
88357,Office,6/22/2022,8:06:38,+08:00,IN,mobile
84932,Clinic,6/22/2022,8:16:52,+08:00,IN,mobile
128325,Office,6/22/2022,9:07:59,+08:00,IN,mobile
83902,,6/22/2022,8:00:00,+08:00,IN,frontend
75218,Nu Orange,6/22/2022,11:02:03,+08:00,IN,mobile
83884,,6/22/2022,14:29:02,+08:00,IN,mobile
120666,,6/22/2022,14:47:51,+08:00,IN,mobile
74052,Clinic,6/22/2022,14:52:36,+08:00,IN,mobile
74461,Gunung Catur,6/22/2022,14:52:37,+08:00,IN,mobile
74556,Nu Orange,6/22/2022,14:58:53,+08:00,IN,mobile
121592,,6/22/2022,15:02:57,+08:00,OUT,mobile
74054,,6/22/2022,15:06:38,+08:00,OUT,mobile
83885,Nu Orange,6/22/2022,15:15:04,+08:00,OUT,mobile
